"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.709308497E0,-1.608359098E0,8.232603073E-1,-8.690704703E-1
9.714308497E0,-8.250294924E-1,5.879573822E-1,-5.264168978E-1
9.719308497E0,-3.317631483E-1,3.009748459E-1,-1.712543368E-1
9.724308497E0,-4.332602024E-2,5.690097809E-2,2.255499363E-2
9.729308497E0,1.549203396E-1,-1.419792175E-1,1.351312399E-1
9.734308497E0,3.218566179E-1,-3.388586044E-1,2.080545425E-1
9.739308497E0,4.774943590E-1,-4.597454071E-1,2.789046764E-1
9.744308497E0,5.522052050E-1,-5.083637238E-1,3.396335840E-1
9.749308497E0,5.798653364E-1,-5.798730850E-1,3.550206423E-1
9.754308497E0,5.686568022E-1,-5.750064850E-1,3.308919668E-1
9.759308497E0,4.743103981E-1,-5.557956696E-1,1.901218891E-1
9.764308497E0,3.250657320E-1,-5.168752670E-1,3.302145004E-2
9.769308497E0,1.432688236E-1,-4.625940323E-1,-2.454078197E-2
9.774308497E0,-9.590071440E-2,-4.630832672E-1,-2.884864807E-3
9.779308497E0,-2.993402481E-1,-4.096212387E-1,1.474488974E-1
9.784308497E0,-4.661570787E-1,-4.099197388E-1,2.599821091E-1
9.789308497E0,-5.403974652E-1,-3.576059341E-1,3.727072477E-1
9.794308497E0,-6.869087815E-1,-4.903869629E-1,4.631463289E-1
9.799308497E0,-8.324751258E-1,-6.216888428E-1,5.216754675E-1
9.804308497E0,-9.217301607E-1,-8.235826492E-1,5.660170317E-1
9.809308497E0,-9.361861944E-1,-1.069022179E0,5.902470350E-1
9.814308497E0,-8.857384324E-1,-1.340985298E0,5.796842575E-1
9.819308497E0,-7.576711178E-1,-1.628768921E0,5.600163937E-1
9.824308497E0,-5.626453757E-1,-1.877180576E0,4.812488556E-1
9.829308497E0,-4.057223797E-1,-2.177259922E0,3.636921644E-1
9.834308497E0,-2.686530948E-1,-2.495285034E0,2.258751392E-1
9.839308497E0,-1.450253129E-1,-2.842101097E0,1.291036606E-1
9.844308497E0,-4.445409775E-2,-3.195660591E0,1.864123344E-2
9.849308497E0,3.141212463E-2,-3.520567894E0,-6.694388390E-2
9.854308497E0,9.473836422E-2,-3.809156895E0,-1.219581366E-1
9.859308497E0,1.414110661E-1,-4.064133644E0,-1.599022150E-1
9.864308497E0,1.846215725E-1,-4.268934727E0,-2.238098383E-1
9.869308497E0,2.179154158E-1,-4.411740303E0,-3.364846110E-1
9.874308497E0,2.452951670E-1,-4.515309334E0,-4.862242341E-1
9.879308497E0,2.650620937E-1,-4.588324070E0,-6.109887362E-1
9.884308497E0,2.659806013E-1,-4.614930630E0,-6.906006336E-1
9.889308497E0,2.249773741E-1,-4.621717930E0,-7.516165972E-1
9.894308497E0,1.714355946E-1,-4.582300663E0,-8.611801267E-1
9.899308497E0,1.710432768E-1,-4.485592842E0,-9.281646013E-1
9.904308497E0,1.682643890E-1,-4.323097706E0,-9.800026417E-1
9.909308497E0,2.040704489E-1,-4.156616211E0,-9.591413736E-1
9.914308497E0,2.265578508E-1,-4.005965233E0,-9.504190683E-1
9.919308497E0,2.437267303E-1,-3.816214561E0,-1.010514617E0
9.924308497E0,2.655761242E-1,-3.600957394E0,-1.034575105E0
9.929308497E0,3.041169643E-1,-3.385878563E0,-1.009968996E0
9.934308497E0,4.036335945E-1,-3.153752327E0,-9.174728394E-1
9.939308497E0,4.494252205E-1,-2.958905697E0,-8.463898897E-1
9.944308497E0,3.294663429E-1,-2.824684143E0,-8.168260455E-1
9.949308497E0,1.015282869E-1,-2.655625820E0,-8.026392460E-1
9.954308497E0,-5.248761177E-2,-2.448446274E0,-8.348147273E-1
9.959308497E0,2.283930779E-2,-2.187356472E0,-8.912568688E-1
9.964308497E0,3.151620626E-1,-1.922404289E0,-9.339818358E-1
9.969308497E0,5.641789436E-1,-1.653786182E0,-1.005704522E0
9.974308497E0,6.558622122E-1,-1.450513840E0,-1.168097377E0
9.979308497E0,5.470277071E-1,-1.328313828E0,-1.290097117E0
9.984308497E0,3.167492151E-1,-1.242902756E0,-1.370029569E0
9.989308497E0,1.463826895E-1,-1.140781403E0,-1.445883036E0
9.994308497E0,8.474528790E-2,-9.382638931E-1,-1.509644389E0
9.999308497E0,2.403727770E-1,-6.494493484E-1,-1.545222163E0
1.000430850E1,4.304728508E-1,-3.803682327E-1,-1.554396391E0
1.000930850E1,5.662398338E-1,-7.411861420E-2,-1.507872820E0
1.001430850E1,5.933790207E-1,2.285079956E-1,-1.406059265E0
1.001930850E1,6.400120258E-1,5.488691330E-1,-1.267741919E0
1.002430850E1,7.371368408E-1,8.911170959E-1,-1.128253937E0
1.002930850E1,8.372129202E-1,1.207653046E0,-1.063736439E0
1.003430850E1,8.796883821E-1,1.497338295E0,-1.064321041E0
1.003930850E1,9.003821611E-1,1.765965462E0,-1.042923927E0
1.004430850E1,9.085371494E-1,1.986779213E0,-1.012179255E0
1.004930850E1,8.666931391E-1,2.166172981E0,-9.023512006E-1
1.005430850E1,7.920563221E-1,2.261105537E0,-8.424947858E-1
1.005930850E1,7.321270704E-1,2.294054031E0,-7.921753526E-1
1.006430850E1,6.274924278E-1,2.328415871E0,-6.983671188E-1
1.006930850E1,5.232676268E-1,2.376824379E0,-5.584771633E-1
1.007430850E1,4.751635790E-1,2.403697968E0,-3.714867830E-1
1.007930850E1,5.282741785E-1,2.431944847E0,-1.959241629E-1
1.008430850E1,6.632317305E-1,2.427168846E0,-1.372250319E-1
1.008930850E1,7.112458944E-1,2.295828819E0,-1.373833418E-1
1.009430850E1,7.480999231E-1,2.115601540E0,-1.421765089E-1
1.009930850E1,8.466567993E-1,1.973685265E0,-1.461232901E-1
1.010430850E1,9.448920488E-1,1.814209938E0,-9.183037281E-2
1.010930850E1,1.072433591E0,1.738953590E0,8.383500576E-2
1.011430850E1,1.348924398E0,1.907278061E0,3.917064667E-1
1.011930850E1,1.593953252E0,2.296934128E0,8.499877453E-1
1.012430850E1,1.637471557E0,2.816708565E0,1.370687604E0
1.012930850E1,1.599745870E0,3.437963486E0,1.892371535E0
1.013430850E1,1.511585951E0,3.912678719E0,2.447185040E0
1.013930850E1,1.358021021E0,4.250361443E0,2.852316380E0
1.014430850E1,1.085266948E0,4.431321144E0,2.877614260E0
1.014930850E1,6.079580784E-1,4.391316414E0,2.650676727E0
1.015430850E1,-1.275734901E-1,4.082208633E0,2.418892860E0
1.015930850E1,-1.079411387E0,3.696465492E0,2.219015121E0
1.016430850E1,-1.966365576E0,3.332684517E0,1.974815130E0
1.016930850E1,-2.707257986E0,3.046107292E0,1.665391922E0
1.017430850E1,-3.241149426E0,2.790557861E0,1.283481121E0
1.017930850E1,-3.474061489E0,2.503659248E0,1.047064781E0
1.018430850E1,-3.356533527E0,2.247986794E0,1.029603362E0
1.018930850E1,-3.139575958E0,2.048224449E0,1.206767917E0
1.019430850E1,-3.029221058E0,1.886312485E0,1.593580723E0
1.019930850E1,-3.081041098E0,1.632360458E0,1.985105872E0
1.020430850E1,-3.096560478E0,1.359959602E0,2.256197453E0
1.020930850E1,-2.922264338E0,1.101370811E0,2.472739697E0
1.021430850E1,-2.467574596E0,9.073371887E-1,2.623297691E0
1.021930850E1,-1.866517901E0,7.279396057E-1,2.675816774E0
1.022430850E1,-1.258777261E0,6.187067032E-1,2.590264559E0
1.022930850E1,-8.231511712E-1,3.635225296E-1,2.322229862E0
1.023430850E1,-5.945472717E-1,1.267929077E-1,1.943977594E0
1.023930850E1,-3.195148706E-1,-9.639167786E-2,1.521897078E0
1.024430850E1,-1.740694046E-3,-2.790069580E-1,1.142109275E0
1.024930850E1,3.236938715E-1,-3.359308243E-1,7.835397720E-1
1.025430850E1,6.253981590E-1,-2.966175079E-1,4.840126038E-1
1.025930850E1,7.812428474E-1,-2.958850861E-1,3.152554035E-1
1.026430850E1,7.823905945E-1,-3.070173264E-1,2.384401560E-1
1.026930850E1,7.471071482E-1,-2.006092072E-1,1.920094490E-1
1.027430850E1,7.850565910E-1,-1.241321564E-1,2.032952309E-1
1.027930850E1,7.244247198E-1,4.620742798E-2,2.499427795E-1
1.028430850E1,5.034753084E-1,1.434497833E-1,2.643483877E-1
1.028930850E1,2.015674114E-1,2.298898697E-1,2.165719271E-1
1.029430850E1,-1.677514911E-1,2.839164734E-1,1.876852512E-1
1.029930850E1,-5.360803604E-1,3.061103821E-1,1.260120869E-1
1.030430850E1,-9.314080477E-1,2.646436691E-1,9.580969810E-2
1.030930850E1,-1.290743828E0,1.576032639E-1,5.220675468E-2
1.031430850E1,-1.559120178E0,4.279232025E-2,3.114235401E-2
1.031930850E1,-1.756485939E0,-1.123895645E-1,1.785731316E-2
1.032430850E1,-1.845690012E0,-2.707920074E-1,5.716383457E-2
1.032930850E1,-1.775597692E0,-4.365882874E-1,9.250390530E-2
1.033430850E1,-1.663144350E0,-6.712369919E-1,2.164856195E-1
1.033930850E1,-1.438517809E0,-8.945531845E-1,2.073392868E-1
1.034430850E1,-1.196439028E0,-1.165318489E0,1.076486111E-1
1.034930850E1,-9.712774158E-1,-1.425378799E0,-2.913308144E-2
1.035430850E1,-7.756392956E-1,-1.734881401E0,-2.192085981E-1
1.035930850E1,-5.894902945E-1,-2.064383984E0,-4.162790775E-1
1.036430850E1,-4.385805428E-1,-2.375298500E0,-5.576643944E-1
1.036930850E1,-3.371822238E-1,-2.654386520E0,-6.734802127E-1
1.037430850E1,-2.354295850E-1,-2.889920235E0,-7.428449392E-1
1.037930850E1,-1.434095502E-1,-3.094708920E0,-7.848953009E-1
1.038430850E1,-2.944701910E-2,-3.249937057E0,-8.051785231E-1
1.038930850E1,5.517572165E-2,-3.365051270E0,-8.188990355E-1
1.039430850E1,1.606494188E-1,-3.448572159E0,-7.831150293E-1
1.039930850E1,2.874168158E-1,-3.493701458E0,-8.057940006E-1
1.040430850E1,3.899564743E-1,-3.515152931E0,-8.754026294E-1
1.040930850E1,4.802086353E-1,-3.564658642E0,-9.144302607E-1
1.041430850E1,5.580428839E-1,-3.600067616E0,-9.254636765E-1
1.041930850E1,5.978032351E-1,-3.594845295E0,-9.323747754E-1
1.042430850E1,5.905232430E-1,-3.598651409E0,-9.142149687E-1
1.042930850E1,5.787003040E-1,-3.585271835E0,-8.717579842E-1
1.043430850E1,6.143662930E-1,-3.557044506E0,-7.678061128E-1
1.043930850E1,6.638649702E-1,-3.488353729E0,-6.263745427E-1
1.044430850E1,7.064043283E-1,-3.358845711E0,-5.484675169E-1
1.044930850E1,7.149883509E-1,-3.229980946E0,-4.524273872E-1
1.045430850E1,7.663304806E-1,-3.029830933E0,-3.390332460E-1
1.045930850E1,8.427586555E-1,-2.837629795E0,-2.497837543E-1
1.046430850E1,9.126991034E-1,-2.632134914E0,-1.396386623E-1
1.046930850E1,9.869192839E-1,-2.421502590E0,-3.402662277E-2
1.047430850E1,1.022230983E0,-2.181754112E0,6.817388535E-2
1.047930850E1,1.097942591E0,-1.960634708E0,1.830241680E-1
1.048430850E1,1.140679836E0,-1.796566486E0,2.789803743E-1
1.048930850E1,1.172675967E0,-1.653343201E0,3.456995487E-1
1.049430850E1,1.173897624E0,-1.476413727E0,3.748513460E-1
1.049930850E1,1.180015564E0,-1.302036285E0,4.031577110E-1
1.050430850E1,1.214855909E0,-1.135066032E0,4.385681152E-1
1.050930850E1,1.285364270E0,-9.450902939E-1,5.184282064E-1
1.051430850E1,1.360472798E0,-7.473068237E-1,6.070233583E-1
1.051930850E1,1.488376141E0,-5.605916977E-1,7.098836899E-1
1.052430850E1,1.600620270E0,-3.732204437E-1,8.291494846E-1
1.052930850E1,1.734836102E0,-2.166013718E-1,9.069356918E-1
1.053430850E1,1.828908205E0,-9.077072144E-2,9.226855040E-1
1.053930850E1,1.818749428E0,-1.102352142E-2,8.998264074E-1
1.054430850E1,1.689765334E0,5.301570892E-2,8.975213766E-1
1.054930850E1,1.621564746E0,1.668119431E-1,8.952088356E-1
1.055430850E1,1.762003303E0,2.825937271E-1,9.838999510E-1
1.055930850E1,1.984821796E0,4.679317474E-1,9.567739964E-1
1.056430850E1,2.125349998E0,6.513977051E-1,8.448035717E-1
1.056930850E1,2.088274002E0,7.770290375E-1,7.823919058E-1
1.057430850E1,1.945869684E0,8.691320419E-1,8.182866573E-1
1.057930850E1,1.874717712E0,1.052875519E0,8.878870010E-1
1.058430850E1,1.781719565E0,1.259526253E0,9.287784100E-1
1.058930850E1,1.626510501E0,1.468648911E0,8.567309380E-1
1.059430850E1,1.484953761E0,1.673053741E0,8.709002733E-1
1.059930850E1,1.420144081E0,1.849958420E0,9.082635641E-1
1.060430850E1,1.486148119E0,1.979626656E0,8.830907345E-1
1.060930850E1,1.559155226E0,2.028954506E0,7.759149075E-1
1.061430850E1,1.564142704E0,1.959870338E0,6.375163794E-1
1.061930850E1,1.611480594E0,1.859339714E0,5.367116928E-1
1.062430850E1,1.813513994E0,1.812091827E0,5.364340544E-1
1.062930850E1,2.136159897E0,1.797192574E0,6.806552410E-1
1.063430850E1,2.414692879E0,1.951215744E0,9.178718328E-1
1.063930850E1,2.555316925E0,2.187599182E0,1.190131307E0
1.064430850E1,2.475617886E0,2.496321678E0,1.498628974E0
1.064930850E1,2.302330971E0,2.869382858E0,1.769579530E0
1.065430850E1,2.130381107E0,3.312529564E0,1.801808000E0
1.065930850E1,1.976845264E0,3.788940430E0,1.630792856E0
1.066430850E1,1.821573019E0,4.306999207E0,1.290216446E0
1.066930850E1,1.466790438E0,4.852539062E0,8.701227903E-1
1.067430850E1,8.646751642E-1,5.254493713E0,4.603468180E-1
1.067930850E1,1.144516468E-2,5.504389763E0,5.556142330E-2
1.068430850E1,-1.105132580E0,5.532761574E0,-4.070150256E-1
1.068930850E1,-2.387546301E0,5.391427994E0,-9.674870968E-1
1.069430850E1,-3.658986092E0,5.075134277E0,-1.518326879E0
1.069930850E1,-4.814949512E0,4.509513855E0,-1.986552954E0
1.070430850E1,-5.444015503E0,3.945892334E0,-2.416275263E0
1.070930850E1,-5.518983364E0,3.390785217E0,-2.429304838E0
1.071430850E1,-5.333535194E0,2.870627403E0,-2.311664343E0
1.071930850E1,-4.985799313E0,2.374587059E0,-2.178102255E0
1.072430850E1,-4.624707699E0,1.798548698E0,-2.045881748E0
1.072930850E1,-4.248332024E0,1.211032867E0,-1.741474867E0
1.073430850E1,-3.838634968E0,7.214841843E-1,-1.471046686E0
1.073930850E1,-3.355188608E0,3.204774857E-1,-1.205464959E0
1.074430850E1,-2.863949537E0,-2.131938934E-2,-9.598636627E-1
1.074930850E1,-2.358135700E0,-3.032741547E-1,-6.678713560E-1
1.075430850E1,-1.784662604E0,-5.138015747E-1,-5.300368071E-1
1.075930850E1,-1.241396666E0,-6.399230957E-1,-5.391197205E-1
1.076430850E1,-7.449142337E-1,-6.622934341E-1,-5.827217102E-1
1.076930850E1,-3.534830809E-1,-7.080831528E-1,-5.505709648E-1
1.077430850E1,-1.483213902E-2,-6.863288879E-1,-5.063235760E-1
1.077930850E1,2.725764513E-1,-5.785341263E-1,-3.963508606E-1
1.078430850E1,4.364315271E-1,-4.729480743E-1,-3.029984236E-1
1.078930850E1,4.937677383E-1,-3.363704681E-1,-2.036525607E-1
1.079430850E1,4.645260572E-1,-2.324571609E-1,-9.520393610E-2
1.079930850E1,4.251875877E-1,-1.661176682E-1,-5.568933487E-2
1.080430850E1,3.935420513E-1,-2.298355103E-3,-5.216068029E-2
1.080930850E1,3.405797482E-1,2.349157333E-1,-8.773809671E-2
1.081430850E1,8.594036102E-2,4.410524368E-1,-9.743869305E-2
1.081930850E1,-1.913192272E-1,5.680723190E-1,5.635499954E-3
1.082430850E1,-4.383827448E-1,7.392492294E-1,1.825044155E-1
1.082930850E1,-6.878361702E-1,8.132677078E-1,3.103168011E-1
1.083430850E1,-9.664372802E-1,8.093299866E-1,4.028440714E-1
1.083930850E1,-1.188887000E0,6.915597916E-1,4.394539595E-1
1.084430850E1,-1.378171206E0,4.400396347E-1,4.646520615E-1
1.084930850E1,-1.437194228E0,1.425638199E-1,5.278054476E-1
1.085430850E1,-1.381873012E0,-1.209611893E-1,6.196316481E-1
1.085930850E1,-1.197478056E0,-4.474477768E-1,6.568889618E-1
1.086430850E1,-9.426220059E-1,-8.339900970E-1,6.000279188E-1
1.086930850E1,-6.520231962E-1,-1.240113258E0,4.593548775E-1
1.087430850E1,-3.821978569E-1,-1.648895264E0,2.639338970E-1
1.087930850E1,-1.762338877E-1,-2.059078217E0,1.574641466E-1
1.088430850E1,3.799676895E-3,-2.449947357E0,6.268250942E-2
1.088930850E1,1.255847216E-1,-2.814781189E0,-1.362931728E-2
1.089430850E1,2.218223810E-1,-3.147371769E0,-1.434854269E-1
1.089930850E1,2.856974602E-1,-3.384741306E0,-2.481796145E-1
1.090430850E1,3.332936764E-1,-3.568473339E0,-3.580293059E-1
1.090930850E1,3.602832556E-1,-3.699970245E0,-4.554016590E-1
1.091430850E1,3.799693584E-1,-3.747703075E0,-6.092450619E-1
1.091930850E1,3.818069696E-1,-3.760591030E0,-7.451883554E-1
1.092430850E1,3.453314304E-1,-3.822835445E0,-8.401849270E-1
1.092930850E1,2.303819656E-1,-3.882331371E0,-9.745548964E-1
1.093430850E1,1.498025656E-1,-3.895429611E0,-1.124300838E0
1.093930850E1,4.274284840E-2,-3.886050224E0,-1.362419486E0
1.094430850E1,-6.742000580E-2,-3.890228271E0,-1.479838490E0
1.094930850E1,-1.240814924E-1,-3.846947670E0,-1.511505008E0
1.095430850E1,-1.848077774E-1,-3.804196835E0,-1.523723125E0
1.095930850E1,-2.258818150E-1,-3.717957497E0,-1.455693126E0
1.096430850E1,-2.324829102E-1,-3.659388065E0,-1.226467848E0
1.096930850E1,-1.579051018E-1,-3.545009136E0,-1.124877453E0
1.097430850E1,-1.136853695E-1,-3.468407154E0,-1.018631697E0
1.097930850E1,-3.661203384E-2,-3.396830082E0,-9.229056835E-1
1.098430850E1,7.603383064E-2,-3.251234055E0,-8.184745312E-1
1.098930850E1,1.678351164E-1,-3.089632988E0,-7.194088101E-1
1.099430850E1,2.415088415E-1,-2.926956654E0,-6.693658829E-1
1.099930850E1,3.232830763E-1,-2.817742348E0,-5.963671207E-1
1.100430850E1,3.396865129E-1,-2.699731350E0,-5.554717183E-1
1.100930850E1,3.088721037E-1,-2.548268795E0,-6.547465324E-1
1.101430850E1,2.883747816E-1,-2.347529411E0,-7.817118764E-1
1.101930850E1,2.691823244E-1,-2.107865334E0,-9.065881968E-1
1.102430850E1,2.273977995E-1,-1.851483345E0,-1.027670026E0
1.102930850E1,2.193970680E-1,-1.607569695E0,-1.185772657E0
1.103430850E1,2.147388458E-1,-1.342766762E0,-1.427765846E0
1.103930850E1,2.099572420E-1,-1.029810905E0,-1.649361968E0
1.104430850E1,2.138855457E-1,-7.135648727E-1,-1.794976354E0
1.104930850E1,2.451659441E-1,-3.760271072E-1,-1.894111633E0
1.105430850E1,3.015326262E-1,1.037597656E-2,-1.925184250E0
1.105930850E1,3.820767403E-1,4.268388748E-1,-1.894583941E0
1.106430850E1,4.309532642E-1,8.552961349E-1,-1.759980798E0
1.106930850E1,5.043878555E-1,1.216343880E0,-1.465772748E0
1.107430850E1,6.543747187E-1,1.617032051E0,-1.235464096E0
1.107930850E1,7.045662403E-1,1.846226692E0,-9.549540877E-1
1.108430850E1,6.310601234E-1,2.007703781E0,-6.461194754E-1
1.108930850E1,5.558742285E-1,2.139890671E0,-3.770829439E-1
1.109430850E1,4.584282637E-1,2.202329636E0,-2.579030991E-1
1.109930850E1,4.116225243E-1,2.208099365E0,-2.717152834E-1
1.110430850E1,4.543477297E-1,2.180788040E0,-2.882341146E-1
1.110930850E1,5.834761858E-1,2.158829689E0,-3.563501835E-1
1.111430850E1,6.406426430E-1,2.135221481E0,-3.648669720E-1
1.111930850E1,6.278092861E-1,2.048302650E0,-3.717874289E-1
1.112430850E1,5.673596859E-1,2.009491920E0,-3.223310709E-1
1.112930850E1,4.979517460E-1,1.965531349E0,-2.783946991E-1
1.113430850E1,3.979011774E-1,1.861817360E0,-2.709449530E-1
1.113930850E1,2.937816381E-1,1.717279434E0,-2.927801609E-1
1.114430850E1,4.341379404E-1,1.663070679E0,-3.215026855E-1
1.114930850E1,9.052596092E-1,1.708426476E0,-3.875654936E-1
1.115430850E1,1.477353811E0,1.915671349E0,-3.842269182E-1
1.115930850E1,1.951784611E0,2.265109062E0,-2.907427549E-1
1.116430850E1,2.149810314E0,2.747863770E0,-5.432403088E-2
1.116930850E1,2.089238882E0,3.162555695E0,3.555601835E-1
1.117430850E1,1.976285815E0,3.548789024E0,7.796171904E-1
1.117930850E1,1.767063260E0,3.979828835E0,1.234518409E0
1.118430850E1,1.462812781E0,4.275595665E0,1.562593937E0
1.118930850E1,1.139666557E0,4.524960518E0,1.747231603E0
1.119430850E1,7.311111689E-1,4.715866089E0,1.877457380E0
1.119930850E1,1.465346813E-1,4.735645294E0,1.942084551E0
1.120430850E1,-6.213613749E-1,4.525453568E0,1.908897042E0
1.120930850E1,-1.547952294E0,4.161203384E0,1.696332216E0
1.121430850E1,-2.502527714E0,3.653454781E0,1.558963537E0
1.121930850E1,-3.182897091E0,3.174549103E0,1.295892477E0
1.122430850E1,-3.630354643E0,2.729080200E0,1.132329702E0
1.122930850E1,-3.728346825E0,2.393226624E0,1.083687186E0
1.123430850E1,-3.621999025E0,2.091632843E0,1.279956579E0
1.123930850E1,-3.423892498E0,1.764927864E0,1.683831573E0
1.124430850E1,-3.234724522E0,1.387698174E0,2.085824490E0
1.124930850E1,-2.995850563E0,9.655656815E-1,2.432514668E0
1.125430850E1,-2.728123665E0,4.949913025E-1,2.686650991E0
1.125930850E1,-2.405931473E0,9.913444519E-2,2.896206856E0
1.126430850E1,-2.068018913E0,-2.063856125E-1,2.954545736E0
1.126930850E1,-1.668434620E0,-4.932794571E-1,2.862239361E0
1.127430850E1,-1.177535534E0,-6.826467514E-1,2.664245844E0
1.127930850E1,-6.471076012E-1,-8.175687790E-1,2.332001686E0
1.128430850E1,-1.707015038E-1,-9.110069275E-1,1.847133994E0
1.128930850E1,1.547280550E-1,-9.652996063E-1,1.260453582E0
1.129430850E1,3.971834183E-1,-9.916334152E-1,6.863712072E-1
1.129930850E1,5.738841295E-1,-9.564504623E-1,1.599333286E-1
1.130430850E1,7.345920801E-1,-8.145389557E-1,-2.640910149E-1
1.130930850E1,8.619539738E-1,-6.062736511E-1,-4.381140471E-1
1.131430850E1,9.054036140E-1,-3.892164230E-1,-3.183931112E-1
1.131930850E1,8.284094334E-1,-1.713209152E-1,-1.088855267E-1
1.132430850E1,5.931551456E-1,6.457042694E-2,1.883999109E-1
1.132930850E1,3.172473907E-1,3.111171722E-1,3.991942406E-1
1.133430850E1,3.467440605E-2,5.023565292E-1,5.644644499E-1
1.133930850E1,-2.916354537E-1,6.241340637E-1,6.552386284E-1
1.134430850E1,-6.436665654E-1,6.671323776E-1,6.622126102E-1
1.134930850E1,-9.816808105E-1,6.753959656E-1,6.370154619E-1
1.135430850E1,-1.289196491E0,6.094493866E-1,5.644216537E-1
1.135930850E1,-1.575319052E0,4.821367264E-1,4.834748507E-1
1.136430850E1,-1.753074884E0,3.590364456E-1,3.152062893E-1
1.136930850E1,-1.836177945E0,1.827411652E-1,7.526040077E-2
1.137430850E1,-1.819358110E0,-1.146602631E-2,-1.418409348E-1
1.137930850E1,-1.685337782E0,-2.585630417E-1,-3.680905104E-1
1.138430850E1,-1.473923683E0,-5.225076675E-1,-4.946669340E-1
1.138930850E1,-1.220488310E0,-8.139581680E-1,-5.511674285E-1
1.139430850E1,-9.825364351E-1,-1.153500557E0,-5.620102286E-1
1.139930850E1,-7.558395863E-1,-1.428252220E0,-5.608944297E-1
1.140430850E1,-5.853049755E-1,-1.759293556E0,-6.081495285E-1
1.140930850E1,-3.879189491E-1,-2.061646938E0,-6.241005659E-1
1.141430850E1,-1.917702556E-1,-2.367203236E0,-6.331762671E-1
1.141930850E1,-3.848552704E-3,-2.622254848E0,-6.476475000E-1
1.142430850E1,1.445313692E-1,-2.903326511E0,-6.746736765E-1
1.142930850E1,2.216523886E-1,-3.173314571E0,-6.764639616E-1
1.143430850E1,2.687897682E-1,-3.410436630E0,-6.669168472E-1
1.143930850E1,3.062059879E-1,-3.595253468E0,-6.650527120E-1
1.144430850E1,3.629738092E-1,-3.732333660E0,-6.720775366E-1
1.144930850E1,4.493774176E-1,-3.842940807E0,-6.659141183E-1
1.145430850E1,5.190186501E-1,-3.923144817E0,-6.637189388E-1
1.145930850E1,5.514138937E-1,-3.939038754E0,-6.485071778E-1
1.146430850E1,5.653845072E-1,-3.948802948E0,-6.499419212E-1
1.146930850E1,5.434340239E-1,-3.966990471E0,-6.319775581E-1
1.147430850E1,5.478633642E-1,-3.903732777E0,-6.089963913E-1
1.147930850E1,5.950800180E-1,-3.829741001E0,-5.620631576E-1
1.148430850E1,6.568852663E-1,-3.731369495E0,-4.763883948E-1
1.148930850E1,6.697976589E-1,-3.554001331E0,-4.173282385E-1
1.149430850E1,6.381808519E-1,-3.339222431E0,-3.737896681E-1
1.149930850E1,6.551207304E-1,-3.124654770E0,-3.564128876E-1
1.150430850E1,7.315908670E-1,-2.901287556E0,-3.426888585E-1
1.150930850E1,8.136425018E-1,-2.657891273E0,-2.516537905E-1
1.151430850E1,9.392287731E-1,-2.448090076E0,-1.738842726E-1
1.151930850E1,1.057980895E0,-2.240959644E0,-1.354575157E-1
